Stock,Date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_min,sentiment_max,sentiment_count,Company,EMA_12,EMA_26,MACD,MACD_Signal,RSI_14,Lag_Close,Price_Change_Pct,Volatility_7d,Weekday
AAPL,2021-11-05 04:00:00,149.2779160670636,149.58258253436696,147.47938515102905,148.67840576171875,65463900,0.1874665387182016,-0.9999987537731272,0.999999872835942,7.0,Apple,146.85374882656478,144.53877614310144,2.3149726834633384,2.1833459410399683,65.61669594696,148.1476593017578,0.0035825504261250973,1.2090431837748243,4
AAPL,2021-11-08 05:00:00,148.80613336618327,148.96338536873958,147.57763021441775,147.85281372070312,55020900,-0.3277146796023515,-0.9999966976596396,0.9998258590849216,8.0,Apple,147.00745111797067,144.78426040810896,2.2231907098617114,2.191314894804317,56.55811626473815,148.67840576171875,-0.005552871224209777,0.9231274461720086,0
AAPL,2021-11-09 05:00:00,147.61696617879937,148.8258093306056,147.47937439726354,148.2164764404297,56787900,-0.5628304994441147,-0.9999988851399736,0.0176192969083786,16.0,Apple,147.1934550137336,145.0384986327253,2.1549563810083043,2.1840431920451144,56.166429965020164,147.85281372070312,0.002459626642030255,0.8888799851800128,1
AAPL,2021-11-10 05:00:00,147.44008208978292,147.5481909989835,145.30740178680878,145.37619018554688,65187100,0.1154344753588782,-0.9999957445323844,0.9999993852290848,24.0,Apple,146.91387580939718,145.06351282182317,1.850362987574016,2.1173071511508947,46.05298362787453,148.2164764404297,-0.019163093895464223,1.1546962018932305,2
AAPL,2021-11-11 05:00:00,146.39829267733833,146.86019613669237,145.14029146001317,145.3270263671875,41000000,-0.4711238753037394,-0.9422477545413128,3.9338341473182944e-09,2.0,Apple,146.6697451259803,145.083032343702,1.5867127822783118,2.011188277376378,48.145118023190314,145.37619018554688,-0.00033818342808833446,1.4738986181260565,3
AAPL,2021-11-12 05:00:00,145.8773986754407,147.81352120891913,144.9437391025949,147.41058349609375,63804000,0.3172502295233023,-0.9998820694963796,0.9999358665313592,5.0,Apple,146.78372025984393,145.25544354017546,1.5282767196684688,1.9146059658347963,54.27265090156466,145.3270263671875,0.014337024440601143,1.3765161164264068,4
AAPL,2021-11-15 05:00:00,147.78404236912726,149.26808409571646,146.86020539939403,147.42041015625,59222800,-0.4832532838918268,-0.998227858915925,0.0317212911322713,2.0,Apple,146.8816725515987,145.41581143766248,1.4658611139362279,1.8248569954550826,52.54064629766678,147.41058349609375,6.666183609893572e-05,1.3272980015515439,0
AAPL,2021-11-16 05:00:00,147.36147530102448,148.8848228581074,146.77178753815926,148.4032440185547,59256200,-0.3789940509430645,-0.99999707145912,0.9999986816367256,15.0,Apple,147.11576046959192,145.6371027399508,1.478657729641128,1.755617142292292,56.50444312846759,147.42041015625,0.006666877817413486,1.2788231527629879,1
AAPL,2021-11-17 05:00:00,148.40318850921466,152.3343988008495,148.39336588218137,150.85037231445312,88807000,-0.5615835616069348,-0.999992645382008,0.9999998518431692,18.0,Apple,147.6903161380321,146.02327085658058,1.6670452814515215,1.7379027701241379,53.365646762618894,148.4032440185547,0.016489722391731965,1.9045806030657242,2
AAPL,2021-11-18 05:00:00,151.06661191740037,155.94130498570996,150.41795852638504,155.15505981445312,137827700,-0.6973082684731366,-0.9999980348502504,-1.7663120952526867e-06,17.0,Apple,148.83873824209687,146.69969966827486,2.139038573822006,1.8181299308637116,72.29906691963178,150.85037231445312,0.02853614103799962,3.4634689658106312,3
AAPL,2021-11-19 05:00:00,154.938834219453,158.25088939976666,153.83810003292044,157.78897094726562,117305600,-0.2937765168858565,-0.999998518471614,0.9365665335208176,10.0,Apple,150.21569711981513,147.52112717042232,2.6945699493928146,1.9934179345695324,78.90254979685997,155.15505981445312,0.01697599250686599,4.562871515269866,4
AAPL,2021-11-22 05:00:00,158.89953867509402,162.85040986078795,158.23124001490817,158.2509002685547,117467900,-0.4959311387963367,-0.9999622513551002,0.9991596325708088,6.0,Apple,151.4518822196212,148.31592517769138,3.135957041929828,2.2219257560415917,78.27672353474306,157.78897094726562,0.0029275133649451224,4.806248299547497,0
AAPL,2021-11-23 05:00:00,158.34919507569182,159.01750883157283,156.3246235442444,158.63421630859375,96041900,-0.0192090431249769,-0.9999797024611324,0.9999987797359892,23.0,Apple,152.55685669484774,149.08024303923972,3.47661365560802,2.4728633359548775,77.02861853240121,158.2509002685547,0.002422204482809054,4.820984385807761,1
AAPL,2021-11-24 05:00:00,157.9855071422514,159.3516020629421,156.89459573102528,159.15504455566406,69463600,-0.2318224306771781,-0.9999998597137872,0.9998900188838888,9.0,Apple,153.5719625195887,149.82652463304893,3.7454378865397757,2.7273782460718574,79.85058569019083,158.63421630859375,0.003283202446420219,4.2442441222868075,2
AAPL,2021-11-26 05:00:00,156.82582616349364,157.69068229853394,153.67102305648032,154.11328125,76959800,-0.0589830564485295,-0.9999903728239588,0.9982131612487138,12.0,Apple,153.65524232426736,150.1440621602305,3.5111801640368583,2.8841386296648577,61.8414683447344,159.15504455566406,-0.031678312929005026,3.038932188412432,4
AAPL,2021-11-29 05:00:00,156.62925022109002,158.41795820454487,156.05922289657292,157.4842987060547,88748200,-0.4998639914632404,-0.9999991470032796,1.8134333756858464e-08,4.0,Apple,154.2443279214654,150.6877833858471,3.5565445356183147,3.0186198108555495,68.88977470853241,154.11328125,0.021873633659037273,1.8759962864353261,0
AAPL,2021-11-30 05:00:00,157.23861066878493,162.673508444908,157.1698072809554,162.45729064941406,174048100,-0.1301161242127934,-0.9935918566770852,0.9124934226274491,8.0,Apple,155.50786064884213,151.5595987387039,3.9482619101382284,3.2045482307120854,73.653290728217,157.4842987060547,0.031577700026092614,2.469033085663629,1
AAPL,2021-12-01 05:00:00,164.59980373493542,167.37131474483903,161.70053856245917,161.93641662597656,152052500,0.1354891508209178,-0.9999996154828492,0.999982091353104,10.0,Apple,156.49686926070896,152.3282519155389,4.168617345170048,3.397362053603678,79.801915708181,162.45729064941406,-0.0032062212865630046,2.808847496130931,2
AAPL,2021-12-02 05:00:00,156.01009761206393,161.3761916676954,155.08626072429414,160.94375610351562,136739200,0.3921851492094443,-0.999949572254991,0.9999998514478196,15.0,Apple,157.1810056980638,152.9664374109446,4.214568287119221,3.560803300306787,77.1809670713039,161.93641662597656,-0.006129940029200975,2.894363766544759,3
AAPL,2021-12-03 05:00:00,161.19928007401356,162.1231168797412,156.97322606716216,159.0567626953125,118023100,0.3074937113613714,-0.998537643245072,0.9999829561106708,5.0,Apple,157.46958369764053,153.41757261719408,4.052011080446448,3.6590448563347193,70.4098637709435,160.94375610351562,-0.011724551817899997,2.8838572687153015,4
AAPL,2021-12-06 05:00:00,161.4646737543423,164.99294738585093,161.4548511245319,162.4769744873047,107497000,0.1769902905268207,-0.9278431113343688,0.999999194051682,10.0,Apple,158.239951511435,154.08863942238747,4.151312089047536,3.757498302877283,73.56922937283088,159.0567626953125,0.021503089425653155,3.118520604054479,0
AAPL,2021-12-07 05:00:00,166.17228359031526,168.62929035916358,165.44500418803963,168.2361602783203,120405400,-0.2873004632345919,-0.9999351511360144,0.9999998486972644,24.0,Apple,159.7778297832635,155.13660393023434,4.6412258530291695,3.9342438129076602,77.00744456883919,162.4769744873047,0.03544616589020522,3.3964900097850808,1
AAPL,2021-12-08 05:00:00,169.16985694773143,172.93399360891482,167.76444109423116,172.06912231445312,116998900,-0.2565718203629671,-0.9999380091594504,0.9999918110050316,21.0,Apple,161.66879786498498,156.3908645512876,5.277933313697389,4.202981713065606,77.84369318500364,168.2361602783203,0.02278322347461903,4.576990695721009,2
AAPL,2021-12-09 05:00:00,171.9020008134574,173.71035393992497,170.9290208721844,171.55801391601562,108923700,-0.3178846167296767,-0.9999986793762332,0.8111901804804802,13.0,Apple,163.1902157189897,157.514357096823,5.675858622166686,4.497557094885822,73.90421449804406,172.06912231445312,-0.0029703667431013603,5.334574625267961,3
AAPL,2021-12-10 05:00:00,172.19684872711986,176.54083438380087,171.68578718034047,176.36392211914062,115402700,-0.0057753723848748,-0.9999944560772748,0.9988609763386196,9.0,Apple,165.21693978055137,158.91062117255024,6.306318608001135,4.859309397508885,75.45786718463755,171.55801391601562,0.028013312193493123,6.525569469744238,4
AAPL,2021-12-13 05:00:00,178.00522669948663,178.99786706027314,172.51136300579722,172.71775817871094,153237000,-0.3981029935560365,-0.9999957326153888,0.994750182144344,20.0,Apple,166.3709118418067,159.93337206189548,6.437539779911219,5.174955473989352,68.2358485122425,176.36392211914062,-0.02067409193795633,6.1369710635982555,0
AAPL,2021-12-14 05:00:00,172.23617743924208,174.68336162152622,169.24846375567876,171.33200073242188,139380400,-0.3034592567496808,-0.9999898208150172,0.9998577183796444,15.0,Apple,167.13415628651674,160.7777149263789,6.356441360137836,5.4112526512190495,65.61135444908274,172.71775817871094,-0.008023248222427837,4.3368013975253445,1
AAPL,2021-12-15 05:00:00,172.09862132534136,176.41312557949144,169.34677012761037,176.21656799316406,131063300,-0.1447398187353188,-0.9999779565368954,0.9999124861606106,13.0,Apple,168.53145039523173,161.9213336720667,6.610116723165021,5.651025465608244,68.94370750074206,171.33200073242188,0.028509369177160737,2.8655050828179536,2
AAPL,2021-12-16 05:00:00,176.19687149781882,178.0248851678291,167.8135654456889,169.29759216308594,150185800,0.3524371117173643,-0.9993354580365122,0.9999862700219638,12.0,Apple,168.649318359517,162.46772318991998,6.181595169597017,5.757139406405999,66.18472845273307,176.21656799316406,-0.03926404826103824,2.610221765610839,3
AAPL,2021-12-17 05:00:00,167.00765577116044,170.48678573043304,166.77179272061937,168.1968536376953,195432700,-0.5723253033042317,-0.99998368575325,0.9115169532597064,7.0,Apple,168.57970840231366,162.89210322308853,5.68760517922513,5.743232560969825,61.999071601535206,169.29759216308594,-0.00650179669614126,3.1449017619156088,4
AAPL,2021-12-20 05:00:00,165.38602841932968,167.64647750919124,164.58013804602012,166.83074951171875,107499100,-0.6367874553358814,-0.9999047661749502,5.013430781630746e-10,4.0,Apple,168.3106378037606,163.1838548000241,5.126783003736506,5.6199426495231615,55.32929949830556,168.1968536376953,-0.008122055177793186,3.7627240631470116,0
AAPL,2021-12-21 05:00:00,168.60961436850548,170.22141005857458,166.21157358651485,170.01502990722656,91185900,-0.0803768733021899,-0.9994675879042916,0.9999991028123816,12.0,Apple,168.5728519735246,163.689867770928,4.882984202596589,5.4725509601378475,59.24419165005608,166.83074951171875,0.019086891384397564,3.124200339629895,1
AAPL,2021-12-22 05:00:00,170.06416810864746,172.8356788475582,169.18947432865244,172.6194610595703,92135300,-0.4989587754930488,-0.999954609990368,0.0816136230059783,15.0,Apple,169.19540721753162,164.35131912564225,4.844088091889375,5.346858386488153,62.88499005646178,170.01502990722656,0.015318828892745051,3.113602615425341,2
AAPL,2021-12-23 05:00:00,172.82584567773912,173.80864829178057,172.25581836202977,173.24844360351562,68356600,-0.4959273009906805,-0.9999928170432214,0.9996848742011936,7.0,Apple,169.8189512769138,165.0103653832625,4.808585893651298,5.239203887920782,66.10883255623835,172.6194610595703,0.003643752217070473,3.264763653717739,3
AAPL,2021-12-27 05:00:00,174.0445345083678,177.3172694486978,174.02488925086175,177.22882080078125,74919600,-0.4253630644963219,-0.9999776169088364,0.9838566351681948,25.0,Apple,170.95893120366264,165.91543615493057,5.043495048732069,5.2000621200830395,66.53440651048338,173.24844360351562,0.02297496655366693,3.5486552356905077,0
AAPL,2021-12-28 05:00:00,177.0617441326432,178.21162153170226,175.45977087759823,176.20669555664062,79144300,-0.5891224289295415,-0.9999990104032576,0.9999998492224762,23.0,Apple,171.76627956565926,166.67775166616835,5.088527899490913,5.177755275964614,59.99503268744238,177.22882080078125,-0.005767263132047673,3.9176368176349476,1
AAPL,2021-12-29 05:00:00,176.2460076232202,177.5236541153346,175.07647002650884,176.29515075683594,62348900,-0.4017628631824926,-0.9999232301597656,0.9892125125043094,14.0,Apple,172.46302897968644,167.3901515988104,5.072877380876037,5.156779696946899,55.84869258257967,176.20669555664062,0.0005019968163859634,3.78378229943345,2
AAPL,2021-12-30 05:00:00,176.3835852641225,177.46467413151436,175.0273128661905,175.1354217529297,59773000,-0.337288467944076,-0.999900723588894,0.9964028954564128,7.0,Apple,172.87416632941617,167.96387531393034,4.910291015485825,5.107481960654685,54.86370167343584,176.29515075683594,-0.006578337514829724,2.553520773376042,3
AAPL,2021-12-31 05:00:00,175.02732773011687,176.1477221985718,174.21159969660636,174.5162811279297,64062300,-0.4136771836258828,-0.9999955442081044,0.5886920653283597,7.0,Apple,173.1267993753413,168.44923870755994,4.677560667781364,5.021497702080021,47.1653103487347,175.1354217529297,-0.003535210746078765,1.6871801951812468,4
AAPL,2022-01-03 05:00:00,174.77180525837534,179.73496187327837,174.653873733677,178.87991333007812,104487900,-0.2107349553117392,-0.999998459759098,0.7038452178239822,32.0,Apple,174.0118938299162,169.22188127219093,4.790012557725277,4.9752006732090726,59.25045823603978,174.5162811279297,0.025004155336943334,1.8447908601358545,0
AAPL,2022-01-04 05:00:00,179.4892694890775,179.79393593953884,176.0396222685355,176.60964965820312,99310400,-0.3528025747338736,-0.999967690826452,0.2041380405426025,16.0,Apple,174.41154857272957,169.7691233748585,4.642425197871063,4.908645578141471,57.71771077573396,178.87991333007812,-0.012691551720990568,1.4186873471550208,1
AAPL,2022-01-05 05:00:00,176.521228467436,177.0715956888926,171.63669688243576,171.91188049316406,94537600,-0.020795050234068,-0.9894326031208038,0.9805208630859852,11.0,Apple,174.02698425279644,169.92784612436262,4.099138128433822,4.746744088199941,43.67050892238548,176.60964965820312,-0.026599730955419343,2.1448791794971043,2
AAPL,2022-01-06 05:00:00,169.73001206789144,172.28530491748282,168.68824367419558,169.04205322265625,96904000,-0.6250318576818206,-0.9999991178828224,4.940588382851274e-07,8.0,Apple,173.260071786621,169.86223183534733,3.3978399512736814,4.476963260814689,49.573474151978395,171.91188049316406,-0.01669359477818011,3.256663782079878,3
AAPL,2022-01-07 05:00:00,169.91675609783337,171.14525945761193,168.08874249862777,169.20913696289062,86709100,-0.4444717303484476,-0.9999997135319204,9.30770329432562e-06,8.0,Apple,172.63685104450866,169.81385443738756,2.822996607121098,4.146169930075971,51.74398093795002,169.04205322265625,0.000988415231884865,3.7201101293928374,4
AAPL,2022-01-10 05:00:00,166.1722734494287,169.53345670452697,165.27791944101605,169.22879028320312,106765600,-0.333237151956866,-0.9999826618432052,0.0007078063736115,12.0,Apple,172.1125340043078,169.7705163518924,2.342017652415393,3.7853394745438558,54.33238612868971,169.20913696289062,0.00011614810325988323,3.978636864252737,0
AAPL,2022-01-11 05:00:00,169.35659188597938,172.16739360021757,167.88238763208216,172.06912231445312,76138300,-0.5436093170575632,-0.9992225874448196,5.4214247313666406e-08,5.0,Apple,172.1058552827917,169.94078346023025,2.1650718225614582,3.4612859441473764,53.75769658282609,169.22879028320312,0.01678397645280527,3.9065951610750256,1
AAPL,2022-01-12 05:00:00,173.09121782891782,174.13298635832638,171.81358623406135,172.51136779785156,74805200,-0.2461261838243989,-0.9999984080995432,0.9999987881283516,13.0,Apple,172.16824182357013,170.13119711486885,2.0370447087012735,3.176437697058156,49.78527034596815,172.06912231445312,0.002570161789924308,2.7102250523323472,2
AAPL,2022-01-13 05:00:00,172.7570481888216,173.5825988136433,168.83566022635117,169.22879028320312,84505800,-0.3544019095595549,-0.99990688498292,0.9999998287669172,11.0,Apple,171.71601850966752,170.0643521643751,1.6516663452924263,2.8714834267050104,42.77643902508579,172.51136779785156,-0.019028180905127146,1.6079115211430395,3
AAPL,2022-01-14 05:00:00,168.39342931174855,170.79147055967272,168.14772861005764,170.09368896484375,80440800,-0.0510776806035403,-0.9999838030814772,0.999981737656526,6.0,Apple,171.46642934892537,170.0665252607061,1.399904088219273,2.577167559007863,35.560933916156046,169.22879028320312,0.00511082470183255,1.475152351187262,4
AAPL,2022-01-18 05:00:00,168.56048225619764,169.57276781693594,166.4966056259258,166.87989807128906,90956700,-0.2022205117281368,-0.9999862276808926,0.9999981945878176,14.0,Apple,170.76080915236594,169.83047880223077,0.930330350135165,2.2478001172333233,32.66355773708803,170.09368896484375,-0.01889423948127167,1.9174768559091175,1
AAPL,2022-01-19 05:00:00,167.07646257144611,168.13789130970082,163.0862859235723,163.3712921142578,94815000,-0.580967390488572,-0.9999931373242816,0.999985367403042,12.0,Apple,169.6239603772724,169.3520205290476,0.2719398482248039,1.8526280634316195,28.687251575473255,166.87989807128906,-0.02102473693705409,3.14129208292762,2
AAPL,2022-01-20 05:00:00,164.10840171802175,166.7619661877595,161.3565509731018,161.68087768554688,91420500,-0.4391224788758251,-0.9999996108197564,0.9999985615654052,15.0,Apple,168.40194765546846,168.78378772582533,-0.38184007035687273,1.405734436673921,28.193773769030685,163.3712921142578,-0.010347071427510679,4.191472278640137,3
AAPL,2022-01-21 05:00:00,161.59243259966877,163.4695895238368,159.50889548799853,159.61700439453125,122848900,-0.3568590557745673,-0.9997803221267532,0.9999994748678772,10.0,Apple,167.0504179230166,168.10476673832207,-1.0543488153054739,0.9137177862780421,26.932510206791164,161.68087768554688,-0.01276510444871315,4.767771202924537,4
AAPL,2022-01-24 05:00:00,157.26807054913448,159.5088591961831,152.03955370843636,158.84054565429688,162294600,-0.1138682554608133,-0.9999988463630984,0.9999280514302884,15.0,Apple,165.78736065090587,167.41852813950538,-1.631167488599516,0.40474073130253047,15.09768820353419,159.61700439453125,-0.004864511417061679,4.54519111532342,0
AAPL,2022-01-25 05:00:00,156.24596615896806,159.9609590965899,154.31968130054574,157.03221130371094,115798400,-0.2293791573819869,-0.9999784801857458,0.9999932777332106,13.0,Apple,164.44041459749124,166.64917133685395,-2.2087567393627126,-0.11795876283051815,15.344593897427572,158.84054565429688,-0.011384589137093615,4.652556270818384,1
AAPL,2022-01-26 05:00:00,160.6882317654177,161.56292551584528,155.1059199641222,156.94375610351562,108275300,-0.0349735928690317,-0.9999947007665924,0.999989509354691,16.0,Apple,163.287082521495,165.93025168994,-2.643169168445013,-0.6230008439534171,18.33691080633551,157.03221130371094,-0.0005632933489310155,3.615723878141013,2
AAPL,2022-01-27 05:00:00,159.65629046052865,161.02238556956317,155.55800513342504,156.48184204101562,121954600,-0.1368846413120628,-0.9999997123809408,0.9999996013833224,47.0,Apple,162.2401224475751,165.2303694937234,-2.990247046148312,-1.096450084392396,20.416822403036136,156.94375610351562,-0.002943182156258106,2.6143558934508673,3
AAPL,2022-01-28 05:00:00,162.8602584781643,167.4204628672782,160.0002987329338,167.4008026123047,179935700,-0.0657757669145348,-0.9999978983042864,0.9998642801983804,42.0,Apple,163.03407324214888,165.39114231732202,-2.3570690751731433,-1.3485738825485456,47.17275600882686,156.48184204101562,0.06977781210184819,3.852292816614618,4
AAPL,2022-01-31 05:00:00,167.23373247599272,171.990494554835,166.59490164124617,171.77427673339844,115541600,-0.1779709641328125,-0.9999956167775964,0.9326092156625236,18.0,Apple,164.37871993311035,165.86396708888321,-1.4852471557728677,-1.37590853719341,53.50286640346681,167.4008026123047,0.026125765544999124,6.000994096632043,0
AAPL,2022-02-01 05:00:00,171.01752053648133,171.83324871111864,169.34675867115328,171.60720825195312,86213900,-0.0969311566079734,-0.9999977069217608,0.9993642625449866,11.0,Apple,165.49079505908617,166.2893923602217,-0.7985973011355441,-1.260446289981837,49.31387499252045,171.77427673339844,-0.0009726047730919118,7.099276019454197,1
AAPL,2022-02-02 05:00:00,171.74477342641566,172.8553452866124,170.34919537896823,172.81602478027344,84914300,0.1572303615559463,-0.9688362912274898,0.998254408419598,13.0,Apple,166.61775347773036,166.7728466135589,-0.1550931358285368,-1.039375659151177,50.44245983379501,171.60720825195312,0.007044089468232206,7.716007040025299,2
AAPL,2022-02-03 05:00:00,171.47938931840278,173.20913145041823,169.15997463841794,169.9265594482422,89418100,-0.1708777334762376,-0.9998921777005308,0.99999952290311,12.0,Apple,167.1268005501168,167.00645497168358,0.12034557843321636,-0.8074314116342983,51.02509003639115,172.81602478027344,-0.01671989235781257,7.044279353214255,3
AAPL,2022-02-04 05:00:00,168.94250412955896,171.3239297234003,167.95844942699028,169.6411895751953,82465400,-0.3568978453656639,-0.999999764627148,0.999999264129002,12.0,Apple,167.51362963089812,167.20162049786964,0.3120091330284822,-0.5835433027017423,49.323719376950685,169.9265594482422,-0.0016793718061113294,5.597355286513926,4
AAPL,2022-02-07 05:00:00,170.1037143263292,171.1763304609041,168.22416604358875,168.9228515625,77251200,0.0517127430008227,-0.999985403390838,0.9999245428444395,11.0,Apple,167.73043300499072,167.32911909524967,0.40131390974104875,-0.38657186021318407,53.29939156170757,169.6411895751953,-0.00423445517267429,1.8747453501975397,0
AAPL,2022-02-08 05:00:00,168.99170657969145,172.55399474420673,168.69648717156835,172.0422821044922,74829200,-0.7255059746829183,-0.9997655967072204,0.0436138177319661,19.0,Apple,168.39379440491402,167.67824228111948,0.7155521237945379,-0.16614706341163968,64.18201511385304,168.9228515625,0.018466598883088547,1.4523146064509536,1
AAPL,2022-02-09 05:00:00,173.24286408752374,173.83328800439335,172.1111919697569,173.4691925048828,71285000,-0.665821862347423,-0.999998605334156,-1.822509254623128e-08,3.0,Apple,169.1746248818323,168.10720155695378,1.0674233248785185,0.08056701424639198,69.44825547996139,172.0422821044922,0.008293951829376311,1.725924037704687,2
AAPL,2022-02-10 05:00:00,171.3633292711471,172.6819593071923,168.814630541294,169.3755340576172,90865900,-0.1956848746776814,-0.9994334552757212,0.9930791682563722,4.0,Apple,169.2055339857992,168.20115211255847,1.0043818732407317,0.2653299860452599,65.0889598271058,173.4691925048828,-0.023598763493122288,1.8412131776491947,3
AAPL,2022-02-11 05:00:00,169.5821531192089,170.32019416538782,165.3605499263947,165.95098876953125,98670700,-0.4137812619123492,-0.999946724831716,0.999996930514726,11.0,Apple,168.70483472175798,168.0344733464083,0.6703613753496711,0.34633626390614214,60.162206249236725,169.3755340576172,-0.020218653816441945,2.3881880317228434,4
AAPL,2022-02-14 05:00:00,164.7012169615885,166.87598427882688,163.90413512178264,166.18714904785156,86185500,-0.2918957747261433,-0.999997687556174,-1.0577428319891169e-06,10.0,Apple,168.3174984642339,167.8976345094782,0.41986395475569793,0.3610418020760533,63.69984189802743,165.95098876953125,0.0014230724388650806,2.770023010077354,0
AAPL,2022-02-15 05:00:00,168.24386374496802,170.192288199675,167.53534303134987,170.0348358154297,62527400,0.0834331106305399,-0.9999954712694716,0.9880751324817538,9.0,Apple,168.5817042105717,168.05594571732647,0.5257584932452346,0.39398514030988957,67.60888653174285,166.18714904785156,0.02315273346719615,2.7804250974836204,1
